accident_id,time,base_sub_base,county,road,place,vehicles_involved,accident_details,gender,age,cause_code,victim_type,number,date,county_raw,gender_raw,victim_type_raw,age_raw,age_numeric,age_category,age_group,date_raw,year,month,month_name,day,day_name,time_raw,hour,minute,time_period,cause_code_raw,cause_group,vehicles_involved_raw,motorcycle,matatu,bus,lorry_truck,pickup,tractor,car_suv,unknown_vehicle,trailer_tanker,vehicle_classified,van_minivan,unspecified_vehicle,is_synthetic,synthetic_note
333,1,STAREHE,NAIROBI,EATLEIGH,FIRST AVENUE,UNKNOWN M/CYCLE,HIT AND RUN,MALE,30,98.0,PEDESTRIAN,1.0,2016-04-08 00:00:00,NAIROBI,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,04/08,2016,4,April,8,Friday,1,0.0,1.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN M/CYCLE,True,False,False,False,False,False,False,True,False,True,False,False,False,
334,2330,MWIGA,NYERI,NYERI NYAHURURU,SOLIO RANCH,GKB 151 T/L,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,61.0,PEDESTRIAN,1.0,2016-04-08 00:00:00,NYERI,M,PEDESTRIAN,A,,ADULT,,04/08,2016,4,April,8,Friday,2330,23.0,30.0,NIGHT,61.0,PEDESTRIAN BEHAVIOUR,GKB 151 T/L,False,False,False,False,False,False,False,False,False,False,False,True,False,
335,140,MOGOTIO,NAKURU,MOGOTIO NAKURU,OLE POLES,KBU 297ANISSAN P/UP,THE VEHICLE GOT A TYRE BURST AND LOST CONTROL HITTING A TREE,MALE,A,79.0,PASSENGER,1.0,2016-04-08 00:00:00,NAKURU,M,PASSENGER,A,,ADULT,,04/08,2016,4,April,8,Friday,140,1.0,40.0,NIGHT,79.0,VEHICLE DEFECT,KBU 297ANISSAN P/UP,False,False,False,False,True,False,False,False,False,True,False,False,False,
306,530,EMBAKASI,NAIROBI,EASTERN BY PASS,UTAWALA VILLAGE,KCG 876S TOYOTA MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,63.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,04/09,2016,4,April,9,Saturday,530,5.0,30.0,MORNING,63.0,PEDESTRIAN BEHAVIOUR,KCG 876S TOYOTA MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
307,600,KITUI,KITUI,KITUI MACHAKOS,TIVA BRIDGE,KCE 635Z NISSAN UD BUS,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,25,63.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,KITUI,M,PEDESTRIAN,25,25.0,NUMERIC AGE,25-34,04/09,2016,4,April,9,Saturday,600,6.0,0.0,MORNING,63.0,PEDESTRIAN BEHAVIOUR,KCE 635Z NISSAN UD BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
308,940,CENTRAL,NAIROBI,RACE COURSE ROAD,RONALD NGALA JUNCTION,KBX 374X ISUZU MINI BUS,THE VEHICLE RAMMED INTO THE REAR OF THE HAND CART PUSHER,MALE,A,98.0,MOTORCYCLIST,1.0,2016-04-09 00:00:00,NAIROBI,M,M/CYCLIST,A,,ADULT,,04/09,2016,4,April,9,Saturday,940,9.0,40.0,MORNING,98.0,CAUSE NOT TRACED,KBX 374X ISUZU MINI BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
309,915,MAKINDU,MAKUENI,NAIROBI MOMBASA,MBUI NZAU MARKET,KCG 403P SHACH MAN LORRY & KCF 082Q TOYOTA PROBOX,HEAD ON COLLISION,MALE,A,10.0,DRIVER,1.0,2016-04-09 00:00:00,MAKUENI,M,DRIVER,A,,ADULT,,04/09,2016,4,April,9,Saturday,915,9.0,15.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCG 403P SHACH MAN LORRY & KCF 082Q TOYOTA PROBOX,False,False,False,True,False,False,True,False,False,True,False,False,False,
310,915,MAKINDU,MAKUENI,NAIROBI MOMBASA,MBUI NZAU MARKET,KCG 403P SHACH MAN LORRY & KCF 082Q TOYOTA PROBOX,HEAD ON COLLISION,MALE,A,10.0,PASSENGER,3.0,2016-04-09 00:00:00,MAKUENI,M,PASSENGER,A,,ADULT,,04/09,2016,4,April,9,Saturday,915,9.0,15.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCG 403P SHACH MAN LORRY & KCF 082Q TOYOTA PROBOX,False,False,False,True,False,False,True,False,False,True,False,False,False,
311,904,BUNGOMA,BUNGOMA,BUNGOMA MUMIAS,KEMIGET AREA,KAB 686E ISUZU LORRY,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,39,29.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,BUNGOMA,M,PEDESTRIAN,39,39.0,NUMERIC AGE,35-44,04/09,2016,4,April,9,Saturday,904,9.0,4.0,MORNING,29.0,DRIVER / CYCLIST BEHAVIOUR,KAB 686E ISUZU LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
312,1240,KASARANI,NAIROBI,THIKA SUPERHIGHWAY,GOSHEN FLY OVER,KCA 233L ISUZU MINI BUS & KMDD 234M YAMAHA,THE VEHICLE HIT THE M/CYCLIST,MALE,A,11.0,MOTORCYCLIST,1.0,2016-04-09 00:00:00,NAIROBI,M,M/CYCLIST,A,,ADULT,,04/09,2016,4,April,9,Saturday,1240,12.0,40.0,AFTERNOON,11.0,DRIVER / CYCLIST BEHAVIOUR,KCA 233L ISUZU MINI BUS & KMDD 234M YAMAHA,True,False,True,False,False,False,False,False,False,True,False,False,False,
313,1100,MAUA,MERU,MAUA MERU,KIRINYAGA TRADING CENTRE,KAJ 416B TOYOTA SALOON,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,42,79.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,MERU,M,PEDESTRIAN,42,42.0,NUMERIC AGE,35-44,04/09,2016,4,April,9,Saturday,1100,11.0,0.0,MORNING,79.0,VEHICLE DEFECT,KAJ 416B TOYOTA SALOON,False,False,False,False,False,False,True,False,False,True,False,False,False,
314,1430,KITALE,TRANS NZOIA,KITALE ELDORET,MAILI SABA AREA,KCA 429K TOYOTA MARK X & KMDL 413B SKYGO,HEAD ON COLLISION,MALE,21,8.0,MOTORCYCLIST,1.0,2016-04-09 00:00:00,TRANS NZOIA,M,M/CYCLIST,21,21.0,NUMERIC AGE,18-24,04/09,2016,4,April,9,Saturday,1430,14.0,30.0,AFTERNOON,8.0,DRIVER / CYCLIST BEHAVIOUR,KCA 429K TOYOTA MARK X & KMDL 413B SKYGO,True,False,False,False,False,False,True,False,False,True,False,False,False,
315,1500,INDO AREA,NAIROBI,MOMBASA ROAD,NEAR VISION PLAZA,KBX 530S T/MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,63.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,04/09,2016,4,April,9,Saturday,1500,15.0,0.0,AFTERNOON,63.0,PEDESTRIAN BEHAVIOUR,KBX 530S T/MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
316,1750,MARIAKANI,KILIFI,NAIROBI MOMBASA,MARIAKANI TOWNSHIP,KBW 589U/ZE 3943 ACTROS TRAILER & UNREGISTERED M/CYCLE,THE VEHICLE HIT THE M/CYCLIST,MALE,A,26.0,MOTORCYCLIST,1.0,2016-04-09 00:00:00,KILIFI,M,M/CYCLIST,A,,ADULT,,04/09,2016,4,April,9,Saturday,1750,17.0,50.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBW 589U/ZE 3943 ACTROS TRAILER & UNREGISTERED M/CYCLE,True,False,False,True,False,False,False,False,True,True,False,False,False,
317,1750,MARIAKANI,KILIFI,NAIROBI MOMBASA,MARIAKANI TOWNSHIP,KBW 589U/ZE 3943 ACTROS TRAILER & UNREGISTERED M/CYCLE,THE VEHICLE HIT THE M/CYCLIST,MALE,A,26.0,PILLION PASSENGER,1.0,2016-04-09 00:00:00,KILIFI,M,P/PASSENGER,A,,ADULT,,04/09,2016,4,April,9,Saturday,1750,17.0,50.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBW 589U/ZE 3943 ACTROS TRAILER & UNREGISTERED M/CYCLE,True,False,False,True,False,False,False,False,True,True,False,False,False,
318,1730,BURETI,BOMET,LITEIN SOTIK,DARAJA SITA AREA,KCD 464Q ISUZU CANTER & KMCY 087J TVS,THE CYCLE RAMMED INTO THE REAR OF THE LORRY,MALE,A,10.0,MOTORCYCLIST,1.0,2016-04-09 00:00:00,BOMET,M,M/CYCLIST,A,,ADULT,,04/09,2016,4,April,9,Saturday,1730,17.0,30.0,EVENING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCD 464Q ISUZU CANTER & KMCY 087J TVS,True,False,False,True,False,False,False,False,False,True,False,False,False,
319,1845,NYALI,MOMBASA,MOMBASA MALINDI,MSHOMORONI AREA,KBY 344V ISUZU MINI BUS,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,8.0,PEDAL CYCLIST,1.0,2016-04-09 00:00:00,MOMBASA,M,P/CYCLIST,A,,ADULT,,04/09,2016,4,April,9,Saturday,1845,18.0,45.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KBY 344V ISUZU MINI BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
320,2000,KISUMU,KISUMU,KISUMU NAIROBI,WELLS PETROL STATION,GKB TOYOTA L/CRUISER,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,26,68.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,KISUMU,F,PEDESTRIAN,26,26.0,NUMERIC AGE,25-34,04/09,2016,4,April,9,Saturday,2000,20.0,0.0,EVENING,68.0,PEDESTRIAN BEHAVIOUR,GKB TOYOTA L/CRUISER,False,False,False,False,False,False,True,False,False,True,False,False,False,
321,2100,MARIAKANI,KILIFI,MOMBASA NAIROBI,KIZURINI AREA,UNKNOWN M/V,HIT AND RUN,FEMALE,A,8.0,PILLION PASSENGER,1.0,2016-04-09 00:00:00,KILIFI,F,P/PASSENGER,A,,ADULT,,04/09,2016,4,April,9,Saturday,2100,21.0,0.0,NIGHT,8.0,DRIVER / CYCLIST BEHAVIOUR,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
322,2230,EMBAKASI,NAIROBI,MOMBASA ROAD,NEAR AIRPORT JUNCTION,UNKNOWN M/V,HIT AND RUN,MALE,32,7.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,NAIROBI,M,PEDESTRIAN,32,32.0,NUMERIC AGE,25-34,04/09,2016,4,April,9,Saturday,2230,22.0,30.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
323,1800,KISII,KISII,KISII MARANI,KEGOGI AREA,KBW 226F MITSUBISHI LORRY & KMCJ 071V TVS STAR,HEAD ON COLLISION,MALE,A,98.0,PILLION PASSENGER,1.0,2016-04-09 00:00:00,KISII,M,P/PASSENGER,A,,ADULT,,04/09,2016,4,April,9,Saturday,1800,18.0,0.0,EVENING,98.0,CAUSE NOT TRACED,KBW 226F MITSUBISHI LORRY & KMCJ 071V TVS STAR,True,False,False,True,False,False,False,False,False,True,False,False,False,
324,2330,JUJA,KIAMBU,THIKA SUPERHIGHWAY,NEAR JUJA POLICE STATION,KBV 959F TOYOTA LEXUS,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,16,17.0,PEDESTRIAN,1.0,2016-04-09 00:00:00,KIAMBU,F,PEDESTRIAN,16,16.0,NUMERIC AGE,0-17,04/09,2016,4,April,9,Saturday,2330,23.0,30.0,NIGHT,17.0,DRIVER / CYCLIST BEHAVIOUR,KBV 959F TOYOTA LEXUS,False,False,False,False,False,False,False,False,False,False,False,True,False,
294,1015,NAROK,NAROK,NAROK MAIMAHIU,NEAR SUSWA,KCF 342S PROBOX,THE VEHICLE LOST CONTROL AND OVERTURNED,MALE,26,26.0,PASSENGER,1.0,2016-04-10 00:00:00,NAROK,M,PASSENGER,26,26.0,NUMERIC AGE,25-34,04/10,2016,4,April,10,Sunday,1015,10.0,15.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KCF 342S PROBOX,False,False,False,False,False,False,True,False,False,True,False,False,False,
295,1140,MAKUENI,MAKUENI,MOMBASA NAIROBI,KAMBU AREA,KCC 461X T/AXIO & KCD 284X/ZE 7560 ACTROS,THE VEHICLE RAMMED INTO THE TRAILER,MALE,40,29.0,DRIVER,1.0,2016-04-10 00:00:00,MAKUENI,M,DRIVER,40,40.0,NUMERIC AGE,35-44,04/10,2016,4,April,10,Sunday,1140,11.0,40.0,MORNING,29.0,DRIVER / CYCLIST BEHAVIOUR,KCC 461X T/AXIO & KCD 284X/ZE 7560 ACTROS,False,False,False,True,False,False,False,False,False,True,False,False,False,
296,1105,BUNGOMA,BUNGOMA,BUNGOMA MUMIAS,KABULA AREA,KBS 468J & KMDQ 328H,THE VEHICLE HIT THE M/CYCLIST,MALE,A,36.0,MOTORCYCLIST,1.0,2016-04-10 00:00:00,BUNGOMA,M,M/CYCLIST,A,,ADULT,,04/10,2016,4,April,10,Sunday,1105,11.0,5.0,MORNING,36.0,DRIVER / CYCLIST BEHAVIOUR,KBS 468J & KMDQ 328H,False,False,False,False,False,False,False,False,False,False,False,True,False,
297,1105,BUNGOMA,BUNGOMA,BUNGOMA MUMIAS,KABULA AREA,KBS 468J & KMDQ 328H,THE VEHICLE HIT THE M/CYCLIST,MALE,A,36.0,PILLION PASSENGER,1.0,2016-04-10 00:00:00,BUNGOMA,M,P/PASSENGER,A,,ADULT,,04/10,2016,4,April,10,Sunday,1105,11.0,5.0,MORNING,36.0,DRIVER / CYCLIST BEHAVIOUR,KBS 468J & KMDQ 328H,False,False,False,False,False,False,False,False,False,False,False,True,False,
298,100,EMBAKASI,NAIROBI,MOMBASA,AIRPORT FLY OVER,KBC 723J T/CALDINA,THE VEHICLE LOST CONTROL AND KNOCKED DOWN THE VICTIM,MALE,A,26.0,PEDESTRIAN,1.0,2016-04-10 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,04/10,2016,4,April,10,Sunday,100,1.0,0.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KBC 723J T/CALDINA,False,False,False,False,False,False,False,False,False,False,False,True,False,
299,1400,NYANDARUA,LAIKIPIA,NYERI NYAHURURU,MAIRO INYA AREA,KMDP 029W DAYUN & KMDJ 232J RANGER,HEAD ON COLLISION,MALE,23,10.0,MOTORCYCLIST,1.0,2016-04-10 00:00:00,NYAHURURU,M,M/CYCLIST,23,23.0,NUMERIC AGE,18-24,04/10,2016,4,April,10,Sunday,1400,14.0,0.0,AFTERNOON,10.0,DRIVER / CYCLIST BEHAVIOUR,KMDP 029W DAYUN & KMDJ 232J RANGER,True,False,False,False,False,False,False,False,False,True,False,False,False,
300,1945,GARISSA,GARISSA,GARISSA MWINGI,FRONTIER JUNCTION,KMCU 212U PREMIER,THE CYCLE LOST CONTROL AND THE VICTIM FELL DOWN,MALE,32,21.0,MOTORCYCLIST,1.0,2016-04-10 00:00:00,GARISSA,M,M/CYCLIST,32,32.0,NUMERIC AGE,25-34,04/10,2016,4,April,10,Sunday,1945,19.0,45.0,EVENING,21.0,DRIVER / CYCLIST BEHAVIOUR,KMCU 212U PREMIER,False,False,False,False,False,False,False,False,False,False,False,True,False,
301,1955,NAROK,NAROK,NAROK MULOT,NAROK TOEN,UNKNOWN M/V,HIT AND RUN,MALE,30,61.0,PEDESTRIAN,1.0,2016-04-10 00:00:00,NAROK,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,04/10,2016,4,April,10,Sunday,1955,19.0,55.0,EVENING,61.0,PEDESTRIAN BEHAVIOUR,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
302,2030,OYUGIS,HOMA BAY,OYUGIS KISUMU,MIGAI AREA,UNKNOWN M/V,HIT AND RUN,MALE,30,98.0,MOTORCYCLIST,1.0,2016-04-10 00:00:00,HOMA BAY,M,M/CYCLIST,30,30.0,NUMERIC AGE,25-34,04/10,2016,4,April,10,Sunday,2030,20.0,30.0,EVENING,98.0,CAUSE NOT TRACED,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
303,2000,MOI'S BRIDGE,BARINGO,KITALE ELDORET,MUSALABA YELLOW AREA,KCB 491Z T/MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,40,68.0,PEDESTRIAN,1.0,2016-04-10 00:00:00,BARINGO,M,PEDESTRIAN,40,40.0,NUMERIC AGE,35-44,04/10,2016,4,April,10,Sunday,2000,20.0,0.0,EVENING,68.0,PEDESTRIAN BEHAVIOUR,KCB 491Z T/MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
304,1000,KIKUYU,KIAMBU,ONDIRE KIKUYU,KWAMATHERA AREA,UNKNOWN M/V,HIT AND RUN,MALE,25,86.0,MOTORCYCLIST,1.0,2016-04-10 00:00:00,KIAMBU,M,M/CYCLIST,25,25.0,NUMERIC AGE,25-34,04/10,2016,4,April,10,Sunday,1000,10.0,0.0,MORNING,86.0,VEHICLE DEFECT,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
305,2100,BUNGOMA,BUNGOMA,BUNGOMA WEBUYE,MWABANGA AREA,KCB 369B N/MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,47.0,PEDESTRIAN,1.0,2016-04-10 00:00:00,BUNGOMA,M,PEDESTRIAN,A,,ADULT,,04/10,2016,4,April,10,Sunday,2100,21.0,0.0,NIGHT,47.0,DRIVER / CYCLIST BEHAVIOUR,KCB 369B N/MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
291,1630,NAIVASHA,NAKURU,NAIROBI NAKURU,KCC,KCG 313H/ZC 8663 AXOR UNKNOWN M/CYCLE,THE CYCLE HIT THE GUARD RAIL OF THE TRAILER AND FELL DOWN,MALE,A,10.0,MOTORCYCLIST,1.0,2016-04-11 00:00:00,NAKURU,M,M/CYCLIST,A,,ADULT,,04/11,2016,4,April,11,Monday,1630,16.0,30.0,AFTERNOON,10.0,DRIVER / CYCLIST BEHAVIOUR,KCG 313H/ZC 8663 AXOR UNKNOWN M/CYCLE,True,False,False,False,False,False,False,True,False,True,False,False,False,
292,2000,INDO AREA,NAIROBI,MOMBASA,VISION PLAZA,UNKNOWN M/V,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2016-04-11 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,04/11,2016,4,April,11,Monday,2000,20.0,0.0,EVENING,98.0,CAUSE NOT TRACED,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
293,2300,SULTAN,MAKUENI,NAIROBI MOMBASA,MLIMA MAZIWA,KBJ 789M/ZB 6242 TRAILER,THE VEHICLE ROLLED SEVERAL TIMES,MALE,A,98.0,PASSENGER,1.0,2016-04-11 00:00:00,MAKUENI,M,PASSENGER,A,,ADULT,,04/11,2016,4,April,11,Monday,2300,23.0,0.0,NIGHT,98.0,CAUSE NOT TRACED,KBJ 789M/ZB 6242 TRAILER,False,False,False,False,False,False,False,False,True,True,False,False,False,
286,800,BURUBURU,NAIROBI,KOMAROCK ROAD,WAMWERE STAGE,KBX 547Y MITSUBISHI LORRY & KMDS 262D RANGER,THE VEHICLE HIT THE M/CYCLE,MALE,A,26.0,MOTORCYCLIST,1.0,2016-04-12 00:00:00,NAIROBI,M,M/CYCLIST,A,,ADULT,,04/12,2016,4,April,12,Tuesday,800,8.0,0.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBX 547Y MITSUBISHI LORRY & KMDS 262D RANGER,False,False,False,True,False,False,False,False,False,True,False,False,False,
287,1105,LARI,KIAMBU,NAIVASHA NAIROBI,KIMENDE AREA,KBN 174V TOYOTA MATATU(NYAMAKIMA SACCO) & KVG 129G TOYOTA MATATU,THE KBN 174V HIT THE OTHER VEHICLE,FEMALE,A,15.0,PASSENGER,1.0,2016-04-12 00:00:00,KIAMBU,F,PASSENGER,A,,ADULT,,04/12,2016,4,April,12,Tuesday,1105,11.0,5.0,MORNING,15.0,DRIVER / CYCLIST BEHAVIOUR,KBN 174V TOYOTA MATATU(NYAMAKIMA SACCO) & KVG 129G TOYOTA MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
288,645,LIKONI,MOMBASA,UKUNDA LIKONI,MANYATTA AREA,KMDV 473D SKYGO,THE CYCLE LOST CONTROL AND FELL DOWN,FEMALE,3 MONTHS,10.0,PILLION PASSENGER,1.0,2016-04-12 00:00:00,MOMBASA,F,P/PASSENGER,3 MONTHS,,UNKNOWN,,04/12,2016,4,April,12,Tuesday,645,6.0,45.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KMDV 473D SKYGO,True,False,False,False,False,False,False,False,False,True,False,False,False,
289,1350,STAREHE,NAIROBI,MAX ROAD,MBUTHIA AREA,KCF 601U HINO CANTER,THE VEHICLE KNOCKED DOWN THE VICTIM WHILE CROSSING THE ROAD,MALE,6,64.0,PEDESTRIAN,1.0,2016-04-12 00:00:00,NAIROBI,M,PEDESTRIAN,6,6.0,NUMERIC AGE,0-17,04/12,2016,4,April,12,Tuesday,1350,13.0,50.0,AFTERNOON,64.0,PEDESTRIAN BEHAVIOUR,KCF 601U HINO CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
290,2140,MAKUYU,MURANG'A,KENOL SAGANA,NEAR MURANGA TEACHERS COLLEGE,KBJ 662Y/ZD 2439 M/BENZ TRAILER & KCB 864T TOYOTA SALOON,THE TRAILER FELL DOWN AND LANDED ON THE SALOON CAR,MIXED,"39,30,40,33, & 30",98.0,PASSENGER,5.0,2016-04-12 00:00:00,MURANG'A,2M & 3F,PASSENGER,"39,30,40,33, & 30",,UNKNOWN,,04/12,2016,4,April,12,Tuesday,2140,21.0,40.0,NIGHT,98.0,CAUSE NOT TRACED,KBJ 662Y/ZD 2439 M/BENZ TRAILER & KCB 864T TOYOTA SALOON,False,False,False,False,False,False,True,False,True,True,False,False,False,
279,610,MOLO,NAKURU,NAKURU ELDORET,KERONGA AREA,KBW 766/ZE 4430 M/BENZ,THE VEHICLE KNOCKED DOWN THE VICTIM WHILE CROSSING THE ROAD,MALE,A,63.0,PEDESTRIAN,1.0,2016-04-13 00:00:00,NAKURU,M,PEDESTRIAN,A,,ADULT,,4/13/16,2016,4,April,13,Wednesday,610,6.0,10.0,MORNING,63.0,PEDESTRIAN BEHAVIOUR,KBW 766/ZE 4430 M/BENZ,False,False,False,False,False,False,False,False,False,False,False,True,False,
280,945,MTWAPA,KILIFI,MOMBASA KILIFI,MTWAPA BRIDGE,KMDQ 360Q BOXER & UNKNOWN M/V,HIT AND RUN,MALE,28,98.0,MOTORCYCLIST,1.0,2016-04-13 00:00:00,KILIFI,M,M/CYCLIST,28,28.0,NUMERIC AGE,25-34,4/13/16,2016,4,April,13,Wednesday,945,9.0,45.0,MORNING,98.0,CAUSE NOT TRACED,KMDQ 360Q BOXER & UNKNOWN M/V,True,False,False,False,False,False,False,True,False,True,False,False,False,
281,1130,ATHI RIVER,MACHAKOS,NAIROBI MACHAKOS,MTO MAWE AREA,KAQ 009Q SALOON & KBY 475Q TATA LORRY,HEAD ON COLLISION,MALE,A,29.0,DRIVER,1.0,2016-04-13 00:00:00,MACHAKOS,M,DRIVER,A,,ADULT,,4/13/16,2016,4,April,13,Wednesday,1130,11.0,30.0,MORNING,29.0,DRIVER / CYCLIST BEHAVIOUR,KAQ 009Q SALOON & KBY 475Q TATA LORRY,False,False,False,True,False,False,True,False,False,True,False,False,False,
282,1530,NAKURU,NAKURU,NAKURU ELDORET,OPPOSITE KENOL PETROL STATION,KBV 569L ISUZU LORRY,THE VEHICLE KNOCKED DOWN THE VICTIM WHILE CROSSING THE ROAD,MALE,30,60.0,PEDESTRIAN,1.0,2016-04-13 00:00:00,NAKURU,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,4/13/16,2016,4,April,13,Wednesday,1530,15.0,30.0,AFTERNOON,60.0,PEDESTRIAN BEHAVIOUR,KBV 569L ISUZU LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
283,1750,MTWAPA,KILIFI,MOMBASA KILIFI,SHAURI MOYO AREA,KBX 987Y N/MATATU & KCA 003P HARRIER,THE HARRIER COLLIDED HEAD ON WITH THE ONCOMING MATATU,MALE,24,10.0,PASSENGER,1.0,2016-04-13 00:00:00,KILIFI,M,PASSENGER,24,24.0,NUMERIC AGE,18-24,4/13/16,2016,4,April,13,Wednesday,1750,17.0,50.0,EVENING,10.0,DRIVER / CYCLIST BEHAVIOUR,KBX 987Y N/MATATU & KCA 003P HARRIER,False,True,False,False,False,False,True,False,False,True,False,False,False,
284,1550,STAPOL MAGUNGA,HOMA BAY,KIGOTO MAGUNGA,NYABURU AREA,KMDA 700D BOXER,THE VEHICLE KNOCKED DOWN THE VICTIM WHILE CROSSING THE ROAD,FEMALE,13,68.0,PEDESTRIAN,1.0,2016-04-13 00:00:00,HOMA BAY,F,PEDESTRIAN,13,13.0,NUMERIC AGE,0-17,4/13/16,2016,4,April,13,Wednesday,1550,15.0,50.0,AFTERNOON,68.0,PEDESTRIAN BEHAVIOUR,KMDA 700D BOXER,True,False,False,False,False,False,False,False,False,True,False,False,False,
285,100,RUIRU,KIAMBU,NAIROBI THIKA,KIHUNGURO BUMPS AREA,UNKNOWN M/V,HIT AND RUN,FEMALE,30,14.0,PEDESTRIAN,1.0,2016-04-13 00:00:00,KIAMBU,F,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,4/13/16,2016,4,April,13,Wednesday,100,1.0,0.0,NIGHT,14.0,DRIVER / CYCLIST BEHAVIOUR,UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
273,530,NAROK,NAROK,MAIMAHIU NAROK,MALTURS AREA,KBY 053T ISUZU D/MAX,THE VEHICLE LOST CONTROL AND VEERED OFF THE ROAD,MALE,A,26.0,PASSENGER,1.0,2016-04-14 00:00:00,NAROK,M,PASSENGER,A,,ADULT,,4/14/16,2016,4,April,14,Thursday,530,5.0,30.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBY 053T ISUZU D/MAX,False,False,False,False,False,False,False,False,False,False,False,True,False,
274,700,DTEO STAREHE,NAIROBI,MURANGA,K.I.E,KCF 098J ISUZU BUS,THE VICTIM ALIGHTED WHILE THE VEHICLE WAS IN MOTION,MALE,A,69.0,PASSENGER,1.0,2016-04-14 00:00:00,NAIROBI,M,PASSENGER,A,,ADULT,,4/14/16,2016,4,April,14,Thursday,700,7.0,0.0,MORNING,69.0,PASSENGER / ATTENDANT,KCF 098J ISUZU BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
275,1930,BONDO,KISUMU,USENGE BEACH ROAD,USENGE TOWNSHIP,KMDJ 458B BAJAJ,THE VEHICLE KNOCKED DOWN THE VICTIM WHILE CROSSING THE ROAD,MALE,35,26.0,PEDESTRIAN,1.0,2016-04-14 00:00:00,KISUMU,M,PEDESTRIAN,35,35.0,NUMERIC AGE,35-44,4/14/16,2016,4,April,14,Thursday,1930,19.0,30.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KMDJ 458B BAJAJ,True,False,False,False,False,False,False,False,False,True,False,False,False,
